"66","Swakopmund District","Namibia","2020-03-05 07:51:22",,,"32",
"67","Kunene District","Namibia","2020-03-05 07:51:44",,,"32",
"68","Mama Mission District","Mahachana","2020-03-07 17:01:08",,,"30",
"69","Avondale","Lusaka","2020-10-14 11:48:10",,,"53",
"70","Brentwood","Lusaka","2020-10-14 11:50:27",,,"53",
"71","Chalimbana","Chongwe","2020-10-14 11:51:10",,,"53",
"72","Chilenje","Lusaka","2020-10-14 11:51:39",,,"53",
"73","Chinyunyu","Chinyunyu","2020-10-14 11:53:10",,,"53",
"74","Chipapa","Chilanga","2020-10-14 11:53:27",,,"53",
"75","Golfview","Lusaka","2020-10-14 11:56:03",,,"53",
"77","Kafue","Kafue","2020-10-14 11:58:48",,,"53",
"78","Lake Road","Lusaka","2020-10-14 11:59:16",,,"53",
"79","Ibex Hills","Lusaka","2020-10-14 12:00:57",,,"53",
"80","Libala","Lusaka","2020-10-14 12:01:55",,,"53",
"81","Luangwa","Eastern Terrain","2020-10-14 12:02:41",,,"53",
"82","Lwiimba","Chongwe","2020-10-14 12:03:10",,,"53",
"83","Mtendere","Lusaka","2020-10-14 12:04:08",,,"53",
"84","Rufunsa","Rufunsa","2020-10-14 12:04:28",,,"53",
"85","Chawama","Makeni","2020-10-14 12:04:31",,,"36",
"86","Bedrock","Lusaka","2020-10-14 12:04:55",,,"53",
"87","Chainama","Lusaka","2020-10-14 12:05:10",,,"53",
"88","Estates","Kafue","2020-10-14 12:05:10",,,"36",
"89","CHILANGA","CHILANGA","2020-10-15 11:17:41",,,"36",
"90","JOHN LAING","MAKENI","2020-10-15 11:18:33","978542057",,"36",
"91","KABWATA","KABWATA/KAMWALA","2020-10-15 11:19:26",,,"36",
"92","KAMULANGA","CHAWAMA AREA","2020-10-15 11:20:10",,,"36",
"93","KAMWALA","KAMWALA ","2020-10-15 11:20:56","979304364",,"36",
"94","KANYAMA","KANYAMA","2020-10-15 11:22:09",,,"36",
"95","KEEZWA","MUMBWA","2020-10-15 11:22:37",,,"36",
"96","LUSAKA CENTRAL","LUSAKA","2020-10-15 11:23:03",,,"36",
"97","LUTALE","MUMBWA","2020-10-15 11:23:35",,,"36",
"99","MAKENI","LUSAKA","2020-10-15 11:26:32",,,"36",
"100","MAKENI VILLA","KANYAMA","2020-10-15 11:26:58",,,"36",
"101","MUCHABI","MUMBWA","2020-10-15 11:27:24",,,"36",
"102","MUKULAIKWA","SHIBUYUNJI","2020-10-15 11:27:51",,,"36",
"103","MUTABA","SHIBUYUNJI","2020-10-15 11:28:27",,,"36",
"104","MOONO","MUMBWA","2020-10-15 11:29:01",,,"36",
"105","NALUBANDA","MUMBWA","2020-10-15 11:29:28","977589997",,"36",
"106","NANGOMA","MUMBWA","2020-10-15 11:30:09",,,"36",
"107","SALA","SHIBUYUNJI","2020-10-15 11:57:48",,,"36",
"108","SHIBUYUNJI","SHIBUYUNJI","2020-10-15 11:58:25",,,"36",
"109","SHORTHORN","KANYAMA","2020-10-15 11:59:04",,,"36",
"110","WESTWOOD","SHIBUYUNJI","2020-10-15 11:59:30",,,"36",
"111","Area 3","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-02 11:23:19","999473638",,"12",
"112","Area 18","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-02 11:25:53","884435237",,"12",
"113","Area 23","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-02 11:27:41","993965574",,"12",
"114","Bilira","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-02 11:36:47","999170259","pindanic@cmc.adventist.org","12",
"115","Biwi","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:37:00","888508712",,"12",
"116","Chamama","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:38:16","999170259",,"12",
"117","Changa","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:39:07","991625972",,"12",
"118","Chilinde","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:39:42","993864100",,"12",
"120","Chipoka","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:41:47","996741763",,"12",
"121","Dedza","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:42:40","884340220",,"12",
"122","Dowa","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:43:20","999493870",,"12",
"123","Dwangwa","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:46:33","995717846",,"12",
"126","Kandeu","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:50:53","998024031",,"12",
"127","Kachere","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:51:24","881860955",,"12",
"128","Kasiya","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:51:42",,,"12",
"129","Kasungu","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:52:16","881741773",,"12",
"130","Kawale","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:52:51","997934952",,"12",
"131","Lakeview","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:54:49","999365423",,"12",
"132","Likuni","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:55:22","999359675",,"12",
"133","Lilongwe Central Church","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:55:59","996814483",,"12",
"134","Lilongwe East","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:56:40","995606829",,"12",
"135","Lilongwe North West","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:57:56","999753060",,"12",
"136","Lilongwe North East","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:58:29","999178196",,"12",
"137","Lilongwe South","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 14:59:00","888502852",,"12",
"138","Lilongwe West","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:01:09","991304365",,"12",
"139","Lingadzi","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:02:11","888553536",,"12",
"140","Lizulu","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:04:30","999277671",,"12",
"141","Lumbadzi","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:05:21","991783099",,"12",
"142","Malingunde","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:06:20","999475616",,"12",
"143","Malomo","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:06:47","999197547",,"12",
"144","Mayani","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:07:36","995606803",,"12",
"145","Mbwatalika","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:08:04","999716598",,"12",
"146","Mchezi","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:08:46","993399039",,"12",
"147","Mchinji","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:09:14","999923038",,"12",
"148","Mkanda","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:13:03","885439697",,"12",
"149","Mphate","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:15:29","999768476",,"12",
"150","Mponela","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:15:55","999602325",,"12",
"151","Mtakataka","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:16:22","995667746",,"12",
"152","Mtunthama","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:16:59","888878873",,"12",
"153","Namitete","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:17:29","999141017",,"12",
"154","Nampala","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:18:15","888592050",,"12",
"155","Nanyangu","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:18:36",,,"12",
"156","Namwalikwawo","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:19:27","995188396",,"12",
"157","Nkhotakota","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:19:49","888596700",,"12",
"158","Ntcheu","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:22:15","999387273",,"12",
"159","Ntchisi","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:24:00","881934771",,"12",
"160","Phirilongwe","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:24:29",,,"12",
"161","Saiwa","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:25:20","999795367",,"12",
"162","Salima","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:27:13","999702661",,"12",
"163","Malombe","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:30:31","888212358",,"12",
"164","Malombe","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:32:03","888212358",,"12",
"165","Senzani","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:32:41","992169011",,"12",
"166","Thete","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:33:45","995273826",,"12",
"167","Tsangano","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-03 15:35:46","998311377",,"12",
"168","Bunda","Central Malawi Conference, Private Bag B516, Lilongwe","2020-11-04 07:32:41","888508712",,"12",
"170","Kakhobwe","CMC","2020-12-17 03:39:46","996000263","anthonygeorgebanda@gmail.com","12",
"171","Kabulonga","Lusaka","2021-01-26 19:11:32",,,"53",
"172","Njanji","Lusaka","2021-01-26 19:12:46",,,"53",
"173","Mulobezi Mission District","Mulobezi","2021-01-27 12:01:26","00260977110816",,"39",
"174","Mongu Central Mission District","Mongu","2021-01-28 17:32:27","955171765",,"39",
"175","Nkeyema Mission District","Nkeyema","2021-02-04 20:39:53","260",,"39",
"176","thnm","3465 tyughin","2021-03-02 16:04:22","23647586907890",,"4",
"177","Kapata Mission District","P.O. Box 511031, Chipata","2021-03-05 08:55:59","977845878",,"37",
"178","Chipata East Mission District","P. O. Box 511031, Chipata","2021-03-05 08:58:45","977925285",,"37",
"179","Mwami Mission District","Private Bag 5, Chipata","2021-03-05 09:00:49","977975688",,"37",
"180","Chipata Central Mission District","P. O. Box 511031","2021-03-05 09:17:52","978471527",,"37",
"181","Chipata West Mission District","P. O. Box 511031","2021-03-05 09:21:00","978375677",,"37",
"182","Petauke West Mission District","P. O. Box  560214","2021-03-05 09:38:55","979573019",,"37",
"183","Petauke East Mission District","P. O. Box 560024","2021-03-05 09:44:36","979913897",,"37",
"184","Sinda Mission District","P. O. Box 580059","2021-03-05 09:52:38","975373999",,"37",
"185","Katete Mission District","P. O. Box 550079","2021-03-05 10:02:37","972556699",,"37",
"186","Chipembe Mission District","P. O. Box 570027","2021-03-05 10:08:20","978344359",,"37",
"187","Lundazi Mission District","530266","2021-03-05 10:15:53","978314187",,"37",
"188","Nyimba Mission District","P. O. Box 570130","2021-03-05 10:17:48","978251711",,"37",
"189","Chadiza Mission District","P. O. Box 520112","2021-03-05 10:34:53","976648410",,"37",
"190","Khova Mission District","P. O. Box 511031, Chipata","2021-03-05 10:37:13","972136193",,"37",
"191","Mfuwe Mission District","P. O. Box 90","2021-03-05 10:50:10","973118249",,"37",
"192","Vubwi Mission District","P. O. Box 511031","2021-03-05 10:51:48","976899208",,"37",
"193","Kazimule Mission District","P. O. Box 511031","2021-03-05 10:57:29","978670936",,"37",
"194","Chipata North Mission District","P. O. Box 511031","2021-03-05 11:01:35","977439383",,"37",
"195","Chipangali Mission District","P. O. Box 511031","2021-03-05 11:03:47","979046923",,"37",
"196","Lumezi Mission District","P. O. Box 511031","2021-03-05 11:10:30","974300767",,"37",
"197","Chama Mission District","C/O East Zambia Field","2021-03-05 11:12:46","979454551",,"37",
"198","Mambwe Mission District","P. O. Box Mambwe ","2021-03-05 11:30:41","978587638",,"37",
"199","Gaborone District 1","Plot 1024 Ledumadumane","2021-03-11 16:07:21","26771624469",,"2",
"201","Gaborone District 3","Plot 1024 Ledumadumane","2021-03-11 16:21:52","26773776075",,"2",
"202","Gaborone District 4","Plot 1024 Ledumadumane","2021-03-11 16:23:26","26776668399",,"2",
"203","Gaborone District 5","Plot 1024 Ledumadumane","2021-03-11 16:24:55","26773789020",,"2",
"204","Gaborone District 6","Plot 1024 Ledumadumane","2021-03-11 16:27:03","26771716637",,"2",
"205","Gaborone District 7","Plot 1024 Ledumadumane","2021-03-11 16:28:32","26775520412",,"2",
"206","Gaborone District 8","Plot 1024 Ledumadumane","2021-03-11 16:29:35","26773331475",,"2",
"207","Metsimotlhabe","Plot 1024 Ledumadumane","2021-03-11 16:30:27","26772849149",,"2",
"208","Lobatse","Plot 1024 Ledumadumane","2021-03-11 16:31:06","26771504653",,"2",
"209","Mochudi","Plot 1024 Ledumadumane","2021-03-11 16:32:58","26777670029",,"2",
"210","Molepolole District 1","Plot 1024 Ledumadumane","2021-03-11 16:33:43","26776347853",,"2",
"211","Molepolole District 2","Plot 1024 Ledumadumane","2021-03-11 16:34:30","26773063040",,"2",
"212","Moshupa District","Plot 1024 Ledumadumane","2021-03-11 16:35:19","26772137841",,"2",
"213","Thamama District","Plot 1024 Ledumadumane","2021-03-11 16:35:52","26771660062",,"2",
"214","Ramotse District","Plot 1024 Ledumadumane","2021-03-11 16:36:30","26774115489",,"2",
"215","Marantlha District","Plot 1024 Ledumadumane","2021-03-11 16:37:09","26771207939",,"2",
"216","Kanye District 1","Plot 1024 Ledumadumane","2021-03-11 16:37:45","26771765312",,"2",
"217","Kanye District 2","Plot 1024 Ledumadumane","2021-03-11 16:38:15","26771669658",,"2",
"218","Jwaneng District","Plot 1024 Ledumadumane","2021-03-11 16:38:43","26775778305",,"2",
"219","Kgalagadi North District 1","Plot 1024 Ledumadumane","2021-03-11 16:39:18","26776812677",,"2",
"220","Kgalagadi North District 2","Plot 1024 Ledumadumane","2021-03-11 16:39:57","26773298863",,"2",
"221","Kgalagadi South District","Plot 1024 Ledumadumane","2021-03-11 16:40:38","26771557763",,"2",
"222","Ghanzi District 1","Plot 1024 Ledumadumane","2021-03-11 16:42:04","26774248342",,"2",
"223","Ghanzi District 2","Plot 1024 Ledumadumane","2021-03-11 16:45:09","26773227684",,"2",
"224","My Hope District","Plot 1024 Ledumadumane","2021-03-11 16:45:44","26776839542",,"2",
"225","UB / Institutions","Plot 1024 Ledumadumane","2021-03-11 16:51:43","26776844387",,"2",
"226","Kaoma West Mission District","Luampa road","2021-03-14 09:49:14","260977526408",,"39",
"227","AMBATOLAMPY","AMBATOLAMPY","2021-03-15 10:18:17","346791482",,"3",
"228","ANOSIBE","ANOSIBE","2021-03-15 10:20:31","347242410",,"3",
"229","Fianarantsoa Est","Fianarantsoa","2021-03-15 10:20:36","261333710666",,"10",
"230","AMBOHIJAFY","AMBOHIJAFY","2021-03-15 10:21:50","340218777",,"3",
"231","AMBOHIMANGAKELY","AMBOHIMANGAKELY","2021-03-15 10:24:58","348566874",,"3",
"232","BETAFO","BETAFO","2021-03-15 10:30:37","343605490",,"3",
"233","Antsiranana","Boulevard Sylvain Roux, Tanambao Antsiranana","2021-03-15 10:45:31","341468051",,"7",
"234","AMBOHIBARY","AMBOHIBARY","2021-03-15 10:48:55","347050538",,"3",
"235","AMBOHIJANAKA","AMBOHIJANAKA","2021-03-15 14:49:03","347271330",,"3",
"236","AMBOHIMANARINA","AMBOHIMANARINA","2021-03-15 14:50:08","348746485",,"3",
"237","AMBOHIMANDROSO","AMBOHIMANDROSO","2021-03-15 15:47:34","341181251",,"3",
"238","AMBOHITRIMANJAKA","AMBOHITRIMANJAKA","2021-03-15 15:48:36","342912387",,"3",
"239","AMPANGABE ILAFY","AMPANGABE ILAFY","2021-03-15 15:49:40","349196836",,"3",
"240","ANALAVORY","ANALAVORY","2021-03-15 15:50:36","345321459",,"3",
"241","ANDRAISORO","ANDRAISORO","2021-03-15 15:51:32","344912777",,"3",
"242","ANDRAMASINA","ANDRAMASINA","2021-03-15 15:53:49","347344049",,"3",
"243","ANDRONDRA","ANDRONDRA","2021-03-15 15:54:48","346109119",,"3",
"244","ANJOZOROBE","ANJOZOROBE","2021-03-15 15:55:56","346944569",,"3",
"245","ANKADINONDRY SAKAY","ANKADINONDRY SAKAY","2021-03-15 15:56:59","340496363",,"3",
"246","ANKAVANDRA","ANKAVANDRA","2021-03-15 15:58:11","341769707",,"3",
"247","ANKAZOBE I","ANKAZOBE I","2021-03-15 16:00:59","343824366",,"3",
"248","ANKAZOBE II","ANKAZOBE II","2021-03-15 16:01:45","343677730",,"3",
"249","ANTANAMALAZA","ANTANAMALAZA","2021-03-15 16:02:57","341073328",,"3",
"250","ANTANIFOTSY","ANTANIFOTSY","2021-03-15 16:03:45","344520079",,"3",
"251","ANTSAHASOA","ANTSAHASOA","2021-03-15 16:04:34","348920217",,"3",
"252","ANTSIRABE MAHAZOARIVO","ANTSIRABE MAHAZOARIVO","2021-03-15 16:06:01","340149515",,"3",
"253","ANTSIRABE TSARASAOTRA","ANTSIRABE TSARASAOTRA","2021-03-15 16:07:00","340940754",,"3",
"254","ARIVONIMAMO","ARIVONIMAMO","2021-03-15 16:08:06","347060588",,"3",
"255","AVARATETEZANA","AVARATETEZANA","2021-03-15 16:08:57","342063243",,"3",
"256","BEHENJY","BEHENJY","2021-03-15 16:10:13","340856773",,"3",
"257","BEMAHATAZANA BELOBAKA","BEMAHATAZANA BELOBAKA","2021-03-15 16:11:12","346733335",,"3",
"258","FARATSIHO","FARATSIHO","2021-03-15 16:12:54","347310166",,"3",
"259","FENOARIVOBE","FENOARIVOBE","2021-03-15 16:14:38","343241740",,"3",
"260","IMERINTSIATOSIKA","IMERINTSIATOSIKA","2021-03-15 16:15:39","344019750",,"3",
"261","ISOTRY","ISOTRY","2021-03-15 16:16:38","340433402",,"3",
"262","IVATO","IVATO","2021-03-15 16:17:20","344744228",,"3",
"263","MAHITSY","MAHITSY","2021-03-15 16:18:11","340423085",,"3",
"264","Kalabo Central Mission District","Kalabo","2021-03-15 21:33:02",,,"39",
"265","Kalabo North Mission District","Kalabo","2021-03-15 21:33:29",,,"39",
"266","Kaoma Central Mission District","Kaoma","2021-03-15 21:33:50",,,"39",
"267","Liumba Mission District","Liumba","2021-03-15 21:34:07",,,"39",
"268","Lukulu Mission District","Lukulu","2021-03-15 21:34:26",,,"39",
"269","Mongu North Mission District","Mongu","2021-03-15 21:34:44",,,"39",
"270","Mongu South Mission District","Mongu","2021-03-15 21:35:01",,,"39",
"271","Senanga Mission District","Senanga","2021-03-15 21:35:20",,,"39",
"272","Sesheke East Mission District","Sesheke","2021-03-15 21:35:38",,,"39",
"273","Sesheke West Mission District","Sesheke","2021-03-15 21:35:54",,,"39",
"274","Shangombo Mission District","Shangombo","2021-03-15 21:36:13",,,"39",
"275","Sikongo Mission District","Sikongo","2021-03-15 21:36:30",,,"39",
"276","Sitoti Mission District","Sitoti","2021-03-15 21:36:46",,,"39",
"277","West Zambezi Mission District","Kalabo","2021-03-15 21:37:45",,,"39",
"278","Fianarantsoa West ","Station Adventiste Antarandolo Fianarantsoa - Madagascar","2021-03-16 08:46:21","261333710654",,"10",
"279","Ivoamba","Eglise Adventiste Ivoamba  Fianarantsoa- Madagascar","2021-03-16 08:50:20","261345502286",,"10",
"280","Ikalamavony","Eglise Adventiste Ampisikinana Ikalamavony - Fianarantsoa  Madagascar","2021-03-16 16:56:35","261333710989",,"10",
"281","Vohibato","Eglise Adventiste Alakamisy Itenina Fianarantsoa Madagascar","2021-03-16 16:59:17","261345313191",,"10",
"282","Sahambavy","Eglise Adventiste Sahambavy Fianarantsoa Madagascar","2021-03-16 17:01:54","261336497572",,"10",
"283","Ambalavao ","Eglise Adventiste Ambalavao Fianarantsoa Madagascar","2021-03-16 17:03:58","261333710648",,"10",
"284","Ambohimahasoa","Eglise Adventiste Ambohimahasoa Fianarantsoa Madagascar","2021-03-16 17:07:08","261345592462",,"10",
"285","Ihosy ","Eglise Adventiste Ihosy Fianarantsoa Madagascar","2021-03-16 17:09:38","261340169777",,"10",
"286","Betroka ","Eglise Adventiste Betroka Fianarantsoa Madagascar","2021-03-16 17:11:17","261333710626",,"10",
"287","Ambositra","Eglise Adventiste Alakamisy Ambositra Fianarantsoa -Madagascar","2021-03-16 17:13:17","261333710661",,"10",
"288","Ambatofinandrahana","Eglise Adventiste Ambatofinandrahana Fianarantsoa - Madagascar","2021-03-16 17:14:40","261333710651",,"10",
"289","Andina","Eglise Adventiste Andina Fianarantsoa -Madagascar","2021-03-16 17:16:51","261340318205",,"10",
"290","Manandriana","Eglise Adventiste Manandriana Fianarantsoa Madagascar","2021-03-16 17:18:10","261333710645",,"10",
"291","Imady ","Eglise Adventiste Anerinerina Imady Fianarantsoa-Madagascar","2021-03-16 17:20:44","261342002410",,"10",
"292","Sandrandahy","Eglise Adventiste Sandrandahy Fianarantsoa -Madagascar","2021-03-16 17:22:21","261344586047",,"10",
"293","Fandriana","Eglise Adventiste Andrarasy Fandriana Madagascar","2021-03-16 17:24:06","261333710652",,"10",
"294","Tsarasaotra","Eglise Adventiste Tsarasaotra Ambositra Madagascar","2021-03-16 17:25:46","261340953525",,"10",
"295","Nosy Varika","Eglise Adventiste Nosy Varika Madagascar","2021-03-16 17:27:39","261349369865",,"10",
"296","Mananjary","Eglise Adventiste Mananjary Madagascar","2021-03-16 17:28:44","261333710638",,"10",
"297","Ikongo","Eglise Adventiste Ikongo Madagascar","2021-03-16 17:29:50","261345429045",,"10",
"298","Ifanadiana","Eglise Adventiste Ifanadiana Madagascar","2021-03-16 17:31:06","261333710655",,"10",
"299","Manakara","Eglise Adventiste Tanambao Manakara -Madagascar","2021-03-16 17:32:10","261333710637",,"10",
"300","Sahasinaka","Eglise Adventiste Sahasinaka Madagascar","2021-03-16 17:33:47","261346422400",,"10",
"301","Vohipeno ","Eglise Adventiste Vohipeno Madagascar","2021-03-16 17:35:45","261333710665",,"10",
"302","Farafangana","Eglise Adventiste Farafangana Madagascar","2021-03-16 17:38:33","261333710659",,"10",
"303","Farafangana","Eglise Adventiste Farafangana Madagascar","2021-03-16 17:40:26","261333710659",,"10",
"304","Vangaindrano","Eglise Adventiste Vangaindrano Madagascar","2021-03-16 17:42:23","26134",,"10",
"305","Solwezi East Mission District","P.O. Box 110186, Solwezi","2021-03-18 13:24:03","260977331270",,"56",
"306","Solwezi West Mission District","Solwezi Town","2021-03-18 13:26:45","260979351324",,"56",
"307","Solwezi Central Mission District","Solwezi Town Centre","2021-03-18 13:29:00","260966824883",,"56",
"308","Kansanshi mission District","Solwezi Town","2021-03-18 13:42:03","979679272",,"56",
"309","Lumwana mission district","Kalumbila Town","2021-03-18 13:46:14","977617051",,"56",
"310","Kalumbila Mission District","Kalumbila Town","2021-03-18 13:49:22","260976699122",,"56",
"311","Mushindamo Mission District","Kipushi Mushindamo","2021-03-18 13:51:42","260965596762",,"56",
"312","Chingola Central Mission District","Chingola Town Centre","2021-03-18 13:53:23","260969947142",,"56",
"313","Chingola East Mission District","Chingola Town","2021-03-18 13:55:42","260965828444",,"56",
"314","Chingola West Mission District","Chingola ","2021-03-18 14:01:46","260969933568",,"56",
"315","Chililabombwe East Mission District","Chililabombwe town","2021-03-18 14:03:35","260971753383",,"56",
"316","Chililabombwe West Mission District","Chililabombwe","2021-03-18 14:06:23","260965298888",,"56",
"317","Mutenda Mission District","Mushindamo","2021-03-18 14:10:31","260977774758",,"56",
"318","Mwinilunga Mission District","Mwinilunga Town","2021-03-18 14:11:48","260975978322",,"56",
"319","Ikelenge Mission District","Ikelenge Town","2021-03-18 14:14:23","260962000064",,"56",
"320","Kasempa Mission District","Kasempa Mission District","2021-03-18 14:18:10","260973145006",,"56",
"321","Mufumbwe Mission District","Mufumbwe Town","2021-03-18 14:19:22","260965521546",,"56",
"322","Manyinga Mission District","Manyinga Town","2021-03-18 14:21:25","260972142185",,"56",
"323","Kasempa Central Mission District","Kasempa","2021-03-18 14:25:23","260962004397",,"56",
"324","Kabompo Mission District","Kabompo Town","2021-03-18 14:26:26","260762474006",,"56",
"325","Zambezi Mission District","Zambezi Town","2021-03-18 14:27:37","260960310190",,"56",
"326","Chavuma Mission District","Chavuma","2021-03-18 14:30:33","260979175738",,"56",
"328","Kabwe Central Mission District","Kabwe","2021-03-19 08:37:23",,,"25",
"332","University Church District","Lusaka","2021-03-19 09:54:57",,,"25",
"333","Butwa Mission District","Butwa","2021-03-19 10:03:41",,,"25",
"334","Bwacha Mission District","Kabwe","2021-03-19 10:04:33",,,"25",
